date,open,close,high,low,volume,amount,turnover
2025-01-02,22.09,21.53,22.24,21.23,12519.44,27437.664,
2025-01-03,21.55,21.72,21.85,21.27,13217.39,28632.558,
2025-01-06,21.77,21.48,22.03,21.14,13146.91,28575.265,
2025-01-07,21.48,21.11,21.51,20.78,14545.27,30750.851,
2025-01-08,21.12,20.37,21.26,19.96,15637.62,32219.116,
2025-01-09,20.37,19.99,20.59,19.97,10133.12,20640.684,
2025-01-10,19.99,19.51,20.22,19.45,11644.41,23199.637,
2025-01-13,19.45,20.02,20.27,19.15,18264.59,36499.101,
2025-01-14,20.03,20.52,20.55,19.95,18955.92,38525.902,
2025-01-15,20.61,20.37,20.61,20.04,17352.74,35449.807,
2025-01-16,20.63,20.65,21.1,20.13,19340.41,40257.921,
2025-01-17,20.58,20.99,21.22,20.39,12915.7,27045.162,
2025-01-20,21.16,20.66,21.37,20.48,14515.52,30446.45,
2025-01-21,20.37,20.02,20.83,19.91,16834.2,34112.207,
2025-01-22,20.03,19.88,20.03,19.47,10396.41,20704.74,
2025-01-23,19.91,20.15,20.66,19.91,13200.61,26919.061,
2025-01-24,19.82,20.27,20.41,19.82,10901.98,22135.918,
2025-01-27,20.34,20.04,20.62,19.87,9722.56,19793.701,
2025-02-05,20.21,20.36,20.62,19.77,22083.9,44743.78,
2025-02-06,20.07,20.05,20.16,19.52,33784.32,67594.263,
2025-02-07,19.94,20.99,21.41,19.94,34621.4,72227.455,
2025-02-10,21.01,21.48,21.82,20.86,29913.44,64302.377,
2025-02-11,21.64,20.97,21.82,20.78,20135.07,42589.059,
2025-02-12,20.98,21.15,21.4,20.9,15306.12,32471.693,
2025-02-13,21.12,20.9,21.25,20.75,15233.38,32130.632,
2025-02-14,20.82,21.57,21.92,20.82,32153.9,69923.693,
2025-02-17,21.86,21.77,22.55,21.6,33731.97,74967.292,
2025-02-18,21.73,21.2,21.81,21.03,23475.21,50499.165,
2025-02-19,21.21,21.81,22.06,21.01,23269.21,50773.17,
2025-02-20,21.79,22.01,22.27,21.57,22826.58,50328.353,
2025-02-21,22.01,22.22,22.5,21.66,21241.09,47187.146,
2025-02-24,22.23,22.13,22.23,21.74,20216.03,44724.951,
2025-02-25,21.91,22.0,22.18,21.75,13655.67,30278.124,
2025-02-26,22.0,22.35,22.59,21.81,19717.62,43996.999,
2025-02-27,22.36,23.15,23.16,22.17,34573.13,79035.472,
2025-02-28,23.07,21.96,23.29,21.78,39307.48,89054.029,
2025-03-03,21.96,22.17,22.54,21.87,23766.39,53286.598,
2025-03-04,22.17,22.48,22.61,21.87,20805.55,46725.98,
2025-03-05,22.56,22.1,22.59,21.88,20066.98,44639.798,
2025-03-06,22.15,22.67,22.74,21.98,25102.19,56775.368,
2025-03-07,22.67,23.61,24.76,22.58,71944.03,174079.227,
2025-03-10,23.84,24.15,24.63,23.84,40172.55,97890.463,
2025-03-11,23.89,24.3,24.57,23.65,24012.9,58340.417,
2025-03-12,24.34,23.87,24.4,23.55,32240.42,77455.501,
2025-03-13,23.84,23.74,24.39,23.64,21246.04,51267.183,
2025-03-14,23.69,23.84,24.09,23.13,27046.94,63999.108,
