date,open,close,high,low,volume,amount,turnover
2025-01-02,7.2,6.86,7.25,6.83,441391.8,309794.648,
2025-01-03,6.87,6.76,6.95,6.73,300406.01,205204.988,
2025-01-06,6.74,6.73,6.82,6.65,293070.0,196726.146,
2025-01-07,6.73,6.53,6.74,6.46,377318.91,246967.271,
2025-01-08,6.53,6.53,6.58,6.41,247453.02,160919.336,
2025-01-09,6.51,6.36,6.51,6.36,279570.93,178829.279,
2025-01-10,6.38,6.32,6.4,6.28,231183.6,146211.522,
2025-01-13,6.27,6.27,6.35,6.21,235981.58,147887.058,
2025-01-14,6.27,6.37,6.38,6.27,302288.97,191648.549,
2025-01-15,6.37,6.34,6.39,6.31,217204.53,137794.125,
2025-01-16,6.35,6.32,6.4,6.3,230377.72,146106.442,
2025-01-17,6.31,6.34,6.35,6.23,198057.05,124713.881,
2025-01-20,6.36,6.31,6.44,6.3,217339.44,138222.636,
2025-01-21,6.33,6.23,6.35,6.21,209690.65,131121.358,
2025-01-22,6.24,6.21,6.25,6.18,146466.9,90951.411,
2025-01-23,6.25,6.26,6.36,6.25,217704.99,137380.943,
2025-01-24,6.27,6.3,6.33,6.22,194608.86,122184.452,
2025-01-27,6.32,6.37,6.43,6.31,216869.41,138426.488,
2025-02-05,6.39,6.29,6.4,6.24,285177.59,179191.666,
2025-02-06,6.28,6.32,6.33,6.26,202114.45,127232.707,
2025-02-07,6.31,6.37,6.42,6.28,287864.08,183021.841,
2025-02-10,6.38,6.37,6.45,6.35,351504.75,224961.52,
2025-02-11,6.39,6.41,6.43,6.36,273711.94,175016.026,
2025-02-12,6.41,6.37,6.43,6.28,337798.86,214347.597,
2025-02-13,6.36,6.35,6.39,6.32,220671.64,140168.721,
2025-02-14,6.34,6.32,6.36,6.27,222319.72,140068.13,
2025-02-17,6.31,6.3,6.33,6.26,206296.0,129729.374,
2025-02-18,6.28,6.24,6.32,6.22,220048.14,138078.545,
2025-02-19,6.24,6.24,6.28,6.21,176247.0,109936.395,
2025-02-20,6.22,6.16,6.24,6.15,226573.48,139914.208,
2025-02-21,6.14,6.14,6.17,6.1,235675.02,144481.765,
2025-02-24,6.15,6.27,6.32,6.15,406937.56,254969.304,
2025-02-25,6.26,6.21,6.3,6.2,235345.3,147025.204,
2025-02-26,6.22,6.29,6.31,6.22,233667.46,146550.16,
2025-02-27,6.29,6.21,6.32,6.18,258705.07,161086.029,
2025-02-28,6.22,6.14,6.23,6.13,216492.13,133778.974,
2025-03-03,6.16,6.17,6.23,6.15,195053.36,120638.99,
2025-03-04,6.16,6.16,6.18,6.12,148143.46,91211.156,
2025-03-05,6.17,6.14,6.19,6.1,177532.1,108902.034,
2025-03-06,6.16,6.18,6.19,6.08,313948.83,192760.227,
2025-03-07,6.16,6.13,6.19,6.1,240056.0,147522.701,
2025-03-10,6.13,6.06,6.14,6.04,323851.9,196656.689,
2025-03-11,6.04,6.1,6.11,5.99,255743.5,154845.809,
2025-03-12,6.1,6.21,6.23,6.09,373818.46,230720.258,
2025-03-13,6.21,6.33,6.35,6.18,516315.55,324281.06,
2025-03-14,6.33,6.34,6.36,6.28,295533.7,187166.949,
2025-03-17,6.34,6.45,6.48,6.34,376048.68,241924.962,
2025-03-18,6.45,6.47,6.48,6.41,197251.28,127123.853,
2025-03-19,6.47,6.4,6.47,6.37,203809.63,130534.47,
2025-03-20,6.39,6.38,6.42,6.36,166039.07,106122.37,
2025-03-21,6.38,6.38,6.48,6.36,252627.22,162015.136,
2025-03-24,6.38,6.38,6.43,6.31,202536.0,128768.78,
2025-03-25,6.36,6.42,6.44,6.36,161642.53,103524.499,
2025-03-26,6.43,6.39,6.43,6.38,154100.79,98633.468,
2025-03-27,6.4,6.35,6.4,6.33,152364.41,97050.678,
2025-03-28,6.35,6.35,6.38,6.29,139958.82,88718.768,
2025-03-31,6.33,6.24,6.39,6.21,206554.86,129800.541,
2025-04-01,6.26,6.33,6.34,6.23,143011.65,89994.673,
2025-04-02,6.31,6.29,6.33,6.27,116190.41,73219.602,
2025-04-03,6.27,6.34,6.39,6.26,164650.08,104320.413,
2025-04-07,6.15,5.83,6.16,5.72,510323.94,304252.605,
2025-04-08,5.8,5.99,6.05,5.8,392201.5,234323.232,
2025-04-09,6.0,6.06,6.09,5.83,307608.65,183108.698,
2025-04-10,6.08,6.04,6.11,6.01,274001.0,165906.519,
2025-04-11,6.04,6.0,6.04,5.99,158661.51,95373.952,
2025-04-14,6.04,6.01,6.04,5.98,189759.05,113999.581,
2025-04-15,6.03,5.97,6.03,5.95,152171.0,90862.792,
2025-04-16,5.95,5.98,5.99,5.93,130481.02,77676.74,
2025-04-17,5.98,5.97,6.03,5.94,108794.5,65214.986,
2025-04-18,5.96,5.98,5.99,5.93,112208.0,66959.073,
2025-04-21,5.98,5.99,6.02,5.95,118493.52,70997.092,
2025-04-22,5.99,6.05,6.07,5.99,169977.06,102520.038,
2025-04-23,6.06,6.04,6.08,6.01,118712.82,71632.377,
2025-04-24,6.04,6.05,6.08,6.01,139762.5,84537.177,
2025-04-25,6.06,6.09,6.15,6.05,156280.82,95301.228,
2025-04-28,6.13,6.25,6.39,6.11,536145.36,336756.129,
2025-04-29,6.32,6.15,6.33,6.13,294666.62,182452.241,
2025-04-30,6.11,5.95,6.13,5.94,518827.63,310715.004,
2025-05-06,5.97,5.91,5.99,5.87,566582.55,334379.08,
2025-05-07,5.94,5.94,5.98,5.91,308358.46,183202.895,
2025-05-08,5.92,5.93,5.95,5.91,187872.07,111423.422,
2025-05-09,5.93,5.9,5.94,5.89,206842.34,122122.212,
2025-05-12,5.91,5.95,5.96,5.88,248126.63,146737.327,
2025-05-13,5.97,5.96,6.01,5.94,247485.56,147923.747,
2025-05-14,5.97,6.0,6.01,5.93,218717.65,130581.449,
2025-05-15,6.0,5.98,6.07,5.97,167544.0,100526.314,
2025-05-16,6.0,5.98,6.01,5.95,210969.54,126018.69,
2025-05-19,6.03,6.08,6.1,6.02,284939.05,172947.289,
2025-05-20,6.08,6.02,6.09,6.0,287596.12,173508.99,
2025-05-21,6.03,6.04,6.07,6.01,210258.52,127042.091,
2025-05-22,6.03,5.99,6.03,5.98,153199.0,91902.752,
2025-05-23,6.01,6.02,6.06,5.98,217795.42,131250.516,
2025-05-26,6.01,5.97,6.04,5.95,155870.84,93285.863,
2025-05-27,5.99,5.98,5.99,5.94,131156.5,78215.818,
2025-05-28,5.98,5.97,5.98,5.95,116529.0,69486.531,
2025-05-29,6.0,6.14,6.22,5.99,526547.02,322620.89,
2025-05-30,6.08,6.06,6.12,6.02,256043.88,154998.827,
2025-06-03,6.03,6.07,6.08,6.0,169675.96,102467.217,
