date,open,close,high,low,volume,amount,turnover
2025-01-02,14.06,14.12,14.68,13.9,99200.32,199759.106,
2025-01-03,14.17,13.8,14.24,13.59,77993.53,152236.581,
2025-01-06,14.02,13.46,14.17,13.31,72754.97,139451.375,
2025-01-07,13.48,14.1,14.11,13.33,72637.2,141546.367,
2025-01-08,14.09,14.95,15.06,13.71,117326.02,238720.809,
2025-01-09,14.87,16.0,16.04,14.76,132078.61,287172.065,
2025-01-10,15.76,15.58,16.08,15.33,122669.88,270775.45,
2025-01-13,15.61,15.68,16.37,15.12,96386.35,215542.796,
2025-01-14,15.97,16.97,17.25,15.34,163100.47,380453.362,
2025-01-15,17.03,16.51,17.57,16.35,182632.49,434460.292,
2025-01-16,16.75,17.0,17.42,16.39,153381.2,368279.55,
2025-01-17,16.96,17.1,17.49,16.54,133241.27,320025.615,
2025-01-20,17.17,17.6,17.73,17.08,127312.0,313159.962,
2025-01-21,18.25,18.77,18.96,17.97,256568.55,667483.007,
2025-01-22,18.61,18.23,18.8,17.96,150981.47,389790.043,
2025-01-23,18.31,17.88,18.77,17.68,151236.39,386892.419,
2025-01-24,17.88,17.87,18.15,17.56,135820.47,341677.471,
2025-01-27,17.81,17.17,17.88,17.03,83600.98,204346.175,
2025-02-05,17.27,18.37,18.46,17.22,147162.83,373612.828,
2025-02-06,18.38,19.76,20.21,18.25,233143.27,633676.036,
2025-02-07,19.69,19.25,20.21,18.93,272085.85,755161.473,
2025-02-10,19.06,19.5,19.63,18.81,142218.6,385941.741,
2025-02-11,19.52,19.8,20.52,19.35,145336.73,409047.462,
2025-02-12,19.62,21.26,21.57,19.16,253081.82,734996.348,
2025-02-13,21.48,22.51,23.38,20.94,437986.66,1392494.555,
2025-02-14,22.41,22.3,23.83,21.8,298655.92,957220.16,
2025-02-17,21.6,22.56,22.61,20.94,258521.43,800327.886,
2025-02-18,22.0,22.99,23.99,21.86,239719.25,772542.771,
2025-02-19,22.77,25.29,25.29,22.77,358612.88,1256107.77,
2025-02-20,25.27,26.46,27.1,24.57,340522.85,1230247.787,
2025-02-21,26.54,27.49,28.13,25.68,264427.16,1006577.082,
2025-02-24,26.97,25.83,27.88,25.36,298339.83,1109162.401,
2025-02-25,24.56,27.82,28.42,24.52,345505.19,1320280.03,
2025-02-26,27.68,28.4,30.6,27.47,431660.99,1775650.531,
2025-02-27,29.23,31.08,31.18,28.47,424288.56,1779694.033,
2025-02-28,29.95,27.98,30.06,27.98,213965.11,858766.003,
2025-03-03,27.38,25.18,27.47,25.18,320387.76,1159370.149,
2025-03-04,24.48,25.46,26.39,24.45,248747.12,898554.927,
2025-03-05,25.35,27.25,27.42,25.35,249003.99,934367.643,
2025-03-06,27.68,28.39,29.57,27.47,269705.78,1085317.206,
2025-03-07,28.67,30.36,30.91,27.82,284717.74,1188511.267,
2025-03-10,30.55,28.43,30.73,27.37,230435.22,933076.688,
2025-03-11,27.95,29.13,29.41,26.54,267442.88,1047159.057,
2025-03-12,30.37,29.44,31.2,29.02,282561.37,1191098.488,
2025-03-13,29.39,26.56,29.51,26.49,281137.8,1081722.3,
2025-03-14,26.51,28.17,28.44,26.12,245868.13,951278.783,
2025-03-17,28.46,29.08,29.39,27.24,251555.86,1005208.867,
2025-03-18,28.95,28.44,29.06,27.68,199294.45,796220.277,
2025-03-19,28.16,28.38,28.8,27.15,168435.28,663950.253,
2025-03-20,28.39,29.32,30.15,27.14,338920.0,1384044.724,
2025-03-21,29.1,26.75,29.32,26.63,275654.84,1072406.581,
2025-03-24,27.44,25.55,27.68,24.78,267666.75,974750.947,
2025-03-25,25.34,23.93,25.98,23.72,233924.2,807415.731,
2025-03-26,23.92,24.02,24.97,23.65,163922.05,561607.002,
2025-03-27,23.65,24.03,24.63,23.54,145719.61,494454.69,
2025-03-28,23.78,23.97,24.78,23.78,139691.06,478125.318,
2025-03-31,23.36,22.88,23.77,21.76,255412.76,808566.932,
2025-04-01,23.29,22.64,23.38,22.45,117643.61,378500.385,
2025-04-02,22.7,24.28,24.66,22.53,268899.72,907216.572,
2025-04-03,23.85,23.41,24.47,23.23,170030.62,569087.434,
2025-04-07,21.06,21.06,21.06,21.06,17962.0,53311.216,
2025-04-08,19.87,18.96,20.43,18.96,158866.7,431095.104,
2025-04-09,17.78,19.03,19.34,17.06,273644.14,700056.6,
2025-04-10,19.65,19.65,20.65,19.51,227451.61,643713.354,
2025-04-11,19.37,20.83,21.42,19.2,213992.78,622793.876,
2025-04-14,21.38,22.12,22.36,21.2,205319.27,634758.924,
2025-04-15,22.31,22.04,22.35,21.42,142960.8,443712.492,
2025-04-16,21.99,21.21,22.17,20.87,121233.0,365797.402,
2025-04-17,21.03,21.13,21.96,20.87,112351.16,340183.612,
2025-04-18,21.12,21.12,21.36,20.75,64540.44,191083.367,
2025-04-21,20.58,22.04,22.04,20.46,123707.3,373954.246,
2025-04-22,22.07,21.79,22.7,21.65,99645.48,308846.057,
2025-04-23,22.25,23.97,23.97,22.01,274125.81,900891.599,
2025-04-24,24.13,23.63,24.66,23.5,264680.41,898441.117,
2025-04-25,23.63,24.75,25.29,23.18,217155.15,746120.59,
2025-04-28,24.48,24.57,25.22,24.02,119860.8,414846.783,
2025-04-29,24.41,26.44,27.03,24.13,313914.69,1150627.155,
2025-04-30,26.25,27.25,27.86,26.02,313058.68,1187209.719,
2025-05-06,27.68,27.69,28.22,27.04,244009.69,950829.978,
2025-05-07,27.68,26.89,27.94,26.39,198421.0,756931.991,
2025-05-08,26.61,27.3,27.64,26.49,169884.88,649839.831,
2025-05-09,27.25,26.65,27.44,25.9,162349.23,607304.102,
2025-05-12,26.97,27.98,28.6,26.61,229419.95,890772.223,
2025-05-13,27.86,27.05,27.95,26.83,163605.97,630257.761,
2025-05-14,26.63,26.26,26.97,26.05,145321.8,541206.683,
2025-05-15,26.27,26.19,26.86,25.74,107370.39,396834.259,
2025-05-16,25.9,26.47,27.27,25.88,141564.35,533061.507,
2025-05-19,26.31,25.44,26.44,24.7,149226.45,531320.902,
2025-05-20,25.55,25.36,25.71,25.12,80568.04,288334.836,
2025-05-21,25.53,25.91,26.59,24.84,171366.11,625984.0,
2025-05-22,25.61,25.5,25.94,25.27,88341.27,317814.509,
2025-05-23,25.7,26.22,27.19,25.26,200007.34,741588.087,
2025-05-26,25.71,26.19,26.58,25.11,125609.96,457769.728,
2025-05-27,26.24,26.53,26.82,25.46,156853.3,582827.271,
2025-05-28,26.53,26.56,27.04,26.05,124356.34,466490.591,
2025-05-29,26.58,26.1,27.25,25.96,110578.34,409135.165,
2025-05-30,25.97,24.13,26.15,23.9,197272.99,687892.918,
2025-06-03,23.82,24.56,24.89,23.82,84978.0,292791.78,
2025-06-04,24.56,24.73,24.96,24.48,51731.54,179902.84,
2025-06-05,24.83,26.19,26.66,24.38,161963.74,588897.687,
2025-06-06,25.97,25.58,26.17,25.24,76463.98,275647.399,
2025-06-09,25.9,25.85,26.42,25.35,118164.48,432850.653,
2025-06-10,25.97,25.37,26.1,24.92,94149.92,335769.577,
2025-06-11,25.34,25.54,25.99,25.34,78453.31,283601.355,
2025-06-12,25.53,25.81,26.23,25.29,91977.0,334327.007,
2025-06-13,25.55,25.52,25.76,24.85,90565.93,322173.709,
2025-06-16,25.12,25.71,26.16,25.09,75178.24,272214.758,
2025-06-17,25.75,25.55,26.21,25.28,78839.95,285007.715,
2025-06-18,25.55,25.34,25.55,24.84,65137.26,231416.984,
2025-06-19,25.53,24.56,25.95,24.5,120951.42,430411.524,
2025-06-20,24.61,23.21,24.77,23.14,113213.16,375243.537,
2025-06-23,23.42,24.14,24.39,23.28,99622.56,335749.309,
2025-06-24,24.13,24.75,25.12,24.02,98877.29,344230.67,
2025-06-25,24.75,24.78,25.11,24.5,67595.1,235860.671,
2025-06-26,24.85,24.41,25.08,24.34,72221.0,251215.396,
2025-06-27,24.41,24.1,24.7,24.04,60512.0,206243.634,
2025-06-30,24.17,25.14,25.41,24.1,96538.22,338523.612,
2025-07-01,25.11,24.73,25.11,24.6,50895.18,177590.578,
2025-07-02,24.58,24.09,24.61,23.85,56618.45,192503.927,
2025-07-03,24.2,24.47,24.68,24.0,62975.65,216862.199,
2025-07-04,24.49,23.58,24.63,23.58,93889.6,316840.957,
2025-07-07,23.56,23.14,23.56,22.82,68143.76,222054.122,
2025-07-08,23.4,23.2,23.49,22.98,64052.6,209484.539,
2025-07-09,23.57,23.12,23.88,23.0,102085.39,239496.875,
2025-07-10,22.99,23.25,23.43,22.51,102137.75,234273.312,
2025-07-11,23.08,23.37,23.59,22.84,81250.63,188486.628,
2025-07-14,23.48,24.8,24.95,23.32,226844.06,552522.914,
2025-07-15,25.05,25.44,25.55,25.01,182491.52,461166.137,
2025-07-16,25.4,26.28,26.49,25.2,217766.63,565578.61,
2025-07-17,26.2,26.54,27.1,26.06,175137.37,465767.246,
2025-07-18,26.5,26.11,26.55,25.92,153371.68,400732.262,
2025-07-21,27.28,27.29,27.79,26.27,244132.9,658765.918,
2025-07-22,27.87,28.03,28.95,27.51,294925.03,834637.053,
2025-07-23,27.75,27.62,28.39,27.25,174142.1,482667.85,
2025-07-24,27.56,28.52,28.97,27.56,204577.95,583237.678,
2025-07-25,28.86,27.4,28.95,26.7,239089.83,655821.888,
2025-07-28,27.6,26.98,28.17,26.73,183632.09,502251.786,
2025-07-29,27.0,26.91,27.49,26.28,167589.16,449460.076,
2025-07-30,26.78,25.9,26.83,25.8,159870.09,418494.425,
2025-07-31,25.5,26.25,27.03,25.5,163141.83,431602.967,
2025-08-01,26.2,25.98,26.51,25.68,90275.97,234931.487,
2025-08-04,25.5,26.99,26.99,25.5,175240.91,467842.185,
2025-08-05,27.19,27.16,27.9,26.71,123007.56,333245.747,
2025-08-06,27.07,29.17,29.29,26.91,335190.12,939848.383,
2025-08-07,29.3,29.69,30.43,29.0,409157.33,1221166.77,
2025-08-08,29.6,32.66,32.66,29.53,406955.31,1270577.934,
2025-08-11,33.32,34.17,35.03,32.25,483953.33,1628547.067,
2025-08-12,34.31,34.37,35.38,33.89,365175.57,1262618.417,
2025-08-13,34.08,34.81,36.17,33.63,297006.97,1032895.059,
2025-08-14,34.84,34.41,35.28,34.15,264817.17,917737.114,
