date,open,close,high,low,volume,amount,turnover
2025-01-02,48.4,47.65,48.61,47.39,39163.9,271806.654,
2025-01-03,47.45,47.12,48.43,47.01,23249.2,160694.474,
2025-01-06,47.2,47.19,47.53,46.93,19221.28,131328.387,
2025-01-07,47.2,47.82,47.96,46.72,17103.02,117725.293,
2025-01-08,47.62,47.89,48.29,47.34,15848.69,109757.4,
2025-01-09,47.75,47.28,48.13,47.24,16379.37,112831.633,
2025-01-10,47.34,46.73,47.67,46.72,18582.65,126151.172,
2025-01-13,46.32,46.07,46.91,45.94,18588.99,124460.834,
2025-01-14,46.1,46.83,46.99,45.99,18483.35,124678.95,
2025-01-15,46.85,47.85,48.29,46.65,23817.11,164314.097,
2025-01-16,47.85,47.48,48.29,46.84,21092.92,144950.396,
2025-01-17,47.45,48.37,48.65,47.31,24043.97,167863.856,
2025-01-20,48.57,48.18,49.0,48.11,16965.87,119234.759,
2025-01-21,48.38,48.38,48.45,47.7,13926.45,96977.919,
2025-01-22,48.09,48.16,48.47,47.49,10096.32,70162.701,
2025-01-23,48.38,47.98,48.63,47.67,15327.05,106507.254,
2025-01-24,47.75,48.36,48.65,47.75,13416.4,93892.117,
2025-01-27,48.36,49.23,49.39,48.26,20370.58,144544.492,
2025-02-05,49.29,48.86,49.4,48.38,15537.49,109775.163,
2025-02-06,48.62,48.98,49.14,48.56,16625.62,117581.873,
2025-02-07,49.17,49.35,49.55,48.62,24903.57,177088.618,
2025-02-10,49.35,49.82,49.88,48.99,24280.13,173795.088,
2025-02-11,49.9,49.9,50.17,49.62,14391.91,103879.868,
2025-02-12,49.7,50.34,50.52,49.56,23092.25,167538.285,
2025-02-13,50.24,50.59,51.13,50.06,30533.44,224105.776,
2025-02-14,50.46,51.44,51.83,50.45,25091.01,186106.601,
2025-02-17,51.14,51.49,51.71,50.94,22429.88,166423.447,
2025-02-18,51.22,52.18,53.13,51.14,53752.48,406364.091,
2025-02-19,52.01,52.32,52.52,51.76,25211.64,190107.924,
2025-02-20,52.25,51.89,52.43,51.56,29305.85,219993.906,
2025-02-21,51.69,51.07,52.35,51.0,35737.05,266998.665,
2025-02-24,51.01,53.12,53.41,50.8,38738.41,295263.808,
2025-02-25,52.7,52.02,52.95,51.83,22939.46,173774.47,
2025-02-26,51.97,51.77,52.41,51.56,22248.1,166884.361,
2025-02-27,51.78,52.56,52.79,51.65,21738.64,164857.955,
2025-02-28,52.56,51.82,53.08,51.7,22299.79,168452.771,
2025-03-03,51.83,51.38,52.47,51.0,27654.34,206548.344,
2025-03-04,51.35,51.69,51.96,51.04,16680.04,124534.671,
2025-03-05,51.69,51.92,52.15,51.56,10555.67,79172.194,
2025-03-06,51.9,52.97,53.21,51.27,30703.16,233077.651,
2025-03-07,52.7,52.99,53.28,52.63,17282.02,132453.675,
2025-03-10,53.15,53.38,54.0,52.59,26555.49,205176.936,
2025-03-11,52.99,53.04,53.46,52.35,17849.79,136353.251,
2025-03-12,53.08,52.18,53.09,52.18,15482.45,117678.212,
2025-03-13,52.18,51.65,52.55,51.65,10852.51,81510.399,
2025-03-14,51.63,51.96,52.39,51.49,20102.94,151350.612,
2025-03-17,52.11,51.18,52.6,51.0,26574.28,198290.364,
2025-03-18,51.2,51.27,51.49,50.97,12911.71,95706.468,
2025-03-19,51.27,51.63,51.82,51.17,11486.38,85589.639,
2025-03-20,51.26,50.45,51.82,50.45,22949.72,168295.882,
2025-03-21,50.35,50.66,50.89,49.81,16129.3,117366.266,
2025-03-24,50.17,50.69,50.95,50.11,13960.78,102286.423,
2025-03-25,50.58,50.72,50.99,50.27,10816.03,79117.051,
2025-03-26,50.71,50.06,50.79,50.06,12449.39,90529.908,
2025-03-27,50.01,50.49,50.59,49.9,10652.9,77597.99,
2025-03-28,50.39,50.17,50.66,50.15,7179.36,52289.818,
2025-03-31,50.06,49.77,50.53,49.46,18797.12,135522.072,
2025-04-01,49.93,49.23,50.01,48.83,26781.1,190378.374,
2025-04-02,49.23,49.9,49.96,49.23,13662.69,98191.437,
2025-04-03,49.5,48.93,49.9,48.9,17065.74,121449.255,
2025-04-07,47.37,46.98,48.08,44.86,43614.86,295283.193,
2025-04-08,46.98,47.41,47.41,46.23,50402.29,340932.493,
2025-04-09,47.15,49.78,49.78,46.56,54106.94,380366.997,
2025-04-10,50.1,48.6,50.1,48.43,30793.6,218776.588,
2025-04-11,48.64,48.85,49.05,48.31,14599.65,102866.032,
2025-04-14,48.85,48.54,49.07,48.37,18495.79,130020.102,
2025-04-15,48.41,48.45,48.71,48.24,13005.59,91157.659,
2025-04-16,48.45,50.1,50.1,48.14,24060.59,170162.884,
2025-04-17,49.52,49.38,49.76,48.85,18147.87,129326.428,
2025-04-18,49.19,49.26,49.38,48.87,8525.9,60549.874,
2025-04-21,49.14,49.47,49.56,48.96,9318.01,66369.899,
2025-04-22,49.28,49.81,50.38,49.22,16774.43,121389.547,
2025-04-23,49.53,49.36,50.04,49.28,11300.68,81096.763,
2025-04-24,49.66,49.11,49.76,49.07,15876.59,113572.871,
2025-04-25,50.02,49.77,50.59,49.52,25752.71,186086.869,
2025-04-28,49.65,49.13,49.82,48.96,22869.55,163157.427,
2025-04-29,48.9,48.58,49.06,48.39,18444.32,129710.57,
2025-04-30,48.58,49.22,49.55,48.52,17832.14,127000.852,
2025-05-06,49.26,49.44,49.57,48.79,22132.78,157142.832,
2025-05-07,49.95,50.01,50.19,49.52,19255.29,138857.719,
2025-05-08,49.73,49.85,50.09,49.59,9243.4,66683.231,
2025-05-09,49.97,50.24,50.41,49.68,19009.71,137830.927,
2025-05-12,50.39,50.17,50.53,49.68,20716.29,149770.528,
2025-05-13,50.21,50.03,50.43,49.9,14405.56,104528.634,
