date,open,close,high,low,volume,amount,turnover
2025-01-02,43.35,42.14,43.71,41.68,70041,300955525.0,4.35
2025-01-03,42.35,40.89,42.6,40.85,61710,258038749.0,3.83
2025-01-06,41.08,41.42,42.35,40.89,55636,231978311.0,3.46
2025-01-07,41.61,42.0,42.11,40.65,51675,214690616.0,3.21
2025-01-08,42.65,43.38,44.22,42.65,125528,549223295.0,7.8
2025-01-09,42.32,43.16,44.29,42.02,78424,338990011.0,4.87
2025-01-10,43.64,41.45,43.93,41.42,70300,300462749.0,4.37
2025-01-13,42.39,42.13,43.34,41.81,73765,314789567.0,4.58
2025-01-14,42.13,44.3,44.65,41.86,108013,471580555.0,6.71
2025-01-15,44.15,44.39,45.11,43.79,87787,391117785.0,5.45
2025-01-16,44.44,43.95,44.95,43.61,66989,297587442.0,4.16
2025-01-17,43.73,43.78,44.09,43.43,42239,185356938.0,2.62
2025-01-20,44.2,44.27,44.66,43.79,53236,236260833.0,3.31
2025-01-21,44.65,44.49,44.8,43.8,52690,233875128.0,3.27
2025-01-22,44.15,44.0,44.81,43.76,45942,203309466.0,2.85
2025-01-23,44.45,44.25,45.31,44.16,70583,316641348.0,4.39
2025-01-24,44.33,44.95,45.07,44.06,62504,279774312.0,3.88
2025-01-27,45.25,43.85,45.26,43.85,45482,202751564.0,2.83
2025-02-05,44.53,45.3,45.78,44.28,79419,359668592.0,4.93
2025-02-06,44.96,46.83,46.83,44.9,89483,415267150.0,5.56
2025-02-07,46.88,47.79,48.51,46.73,136700,653020876.0,8.49
2025-02-10,47.85,50.27,52.13,47.51,203738,1022387439.0,12.66
2025-02-11,49.77,49.09,50.13,49.0,143408,711563577.0,8.91
2025-02-12,48.95,49.3,49.94,48.85,86816,429197512.0,5.39
2025-02-13,49.03,48.01,49.29,47.98,91639,445316792.0,5.69
2025-02-14,47.85,49.87,50.48,47.75,138322,686679478.0,8.59
2025-02-17,50.84,50.26,51.85,49.69,158089,804092226.0,9.82
2025-02-18,50.85,48.82,51.95,48.62,140025,706904995.0,8.7
2025-02-19,48.48,49.77,50.14,48.37,96293,477802393.0,5.98
2025-02-20,49.7,51.84,53.81,49.67,227845,1198448848.0,14.16
2025-02-21,50.97,52.35,52.82,50.86,169256,878357176.0,10.52
2025-02-24,53.34,51.61,53.45,51.03,114093,592685264.0,7.09
2025-02-25,50.36,52.28,53.08,50.25,144245,751076048.0,8.96
2025-02-26,51.76,51.59,52.05,50.73,108465,559358479.0,6.74
2025-02-27,51.45,50.35,51.45,49.33,108840,549545003.0,6.76
2025-02-28,49.86,47.5,50.14,47.2,95578,464237622.0,5.94
2025-03-03,47.91,48.35,49.11,47.16,80013,387951919.0,4.97
2025-03-04,47.86,49.87,50.8,47.85,97172,483473153.0,6.04
2025-03-05,49.87,49.55,50.29,48.95,57237,284289830.0,3.56
2025-03-06,50.13,52.04,52.35,49.63,158114,814540319.0,9.82
2025-03-07,51.85,51.28,52.41,50.86,98671,510110724.0,6.13
2025-03-10,52.4,51.21,52.85,50.56,107545,555064872.0,6.68
2025-03-11,49.85,51.33,52.83,49.75,115847,600214863.0,7.2
2025-03-12,51.33,53.94,56.75,50.64,263201,1424331248.0,16.35
