date,open,close,high,low,volume,amount,turnover
2025-01-02,9.46,9.19,9.57,9.06,698620.44,659384.112,
2025-01-03,9.23,8.67,9.3,8.65,707300.2,636445.22,
2025-01-06,8.62,8.44,8.8,8.36,452553.68,391023.91,
2025-01-07,8.45,8.63,8.66,8.37,362399.71,312070.84,
2025-01-08,8.59,8.65,8.74,8.37,398583.9,345542.615,
2025-01-09,8.69,8.55,8.82,8.49,430597.18,375214.209,
2025-01-10,8.59,8.38,8.74,8.38,361234.0,312459.417,
2025-01-13,8.32,8.56,8.62,8.19,379705.78,324164.508,
2025-01-14,8.61,8.89,8.92,8.58,523225.85,463686.628,
2025-01-15,8.9,8.8,8.92,8.78,329409.85,294413.892,
2025-01-16,8.83,8.84,9.04,8.73,414312.17,371973.602,
2025-01-17,8.83,9.2,9.29,8.73,701124.09,644742.843,
2025-01-20,9.4,9.28,9.65,9.23,1059733.63,1008957.619,
2025-01-21,9.25,9.26,9.34,9.03,637725.55,591817.761,
2025-01-22,9.22,9.34,9.61,9.15,878870.86,834873.698,
2025-01-23,9.43,9.41,9.56,9.28,887591.94,843941.04,
2025-01-24,9.39,9.4,9.43,9.25,700347.04,663025.976,
2025-01-27,9.53,9.42,9.64,9.36,978589.55,937990.963,
2025-02-05,11.31,11.31,11.31,10.78,2018519.41,2300814.329,
2025-02-06,11.87,13.35,13.58,11.64,3574967.85,4599236.949,
2025-02-07,13.53,13.81,13.94,12.91,3619373.82,4893420.861,
2025-02-10,14.09,16.57,16.57,14.05,3637832.73,5553004.445,
2025-02-11,17.36,19.88,19.88,17.16,3799040.99,7059102.33,
2025-02-12,21.26,23.85,23.85,20.93,4327438.13,10100369.521,
2025-02-13,25.28,28.62,28.62,25.04,3276651.55,8992712.519,
2025-02-14,32.15,34.35,34.35,31.65,2733938.28,9303380.477,
2025-02-17,39.56,29.33,41.22,27.53,6752289.7,22345507.115,
2025-02-18,27.81,27.49,29.12,25.96,4627128.83,12734966.596,
2025-02-19,27.06,28.78,29.53,26.61,4208572.82,11924494.299,
2025-02-20,28.19,27.08,28.48,26.88,2991444.22,8359227.632,
2025-02-21,26.9,27.67,28.64,26.9,2868088.12,8063509.011,
2025-02-24,27.69,26.79,28.88,26.7,2639451.61,7329096.05,
2025-02-25,25.83,24.21,25.87,24.09,3191104.88,7981021.494,
2025-02-26,24.68,24.24,24.69,23.98,1924535.95,4723450.504,
2025-02-27,24.25,24.01,24.66,23.24,2542238.76,6147612.176,
2025-02-28,23.91,23.65,24.61,23.55,1936772.66,4724492.481,
2025-03-03,23.74,24.18,24.54,23.29,2204651.53,5344750.743,
2025-03-04,23.73,23.22,23.85,23.03,1806515.53,4260067.041,
2025-03-05,23.03,23.29,23.47,22.63,1669384.87,3887407.886,
2025-03-06,23.14,23.86,24.18,23.1,2124948.09,5099373.528,
2025-03-07,23.59,22.92,23.76,22.75,1692001.73,3965732.206,
2025-03-10,23.12,23.04,23.38,22.95,967217.9,2261984.557,
2025-03-11,22.63,23.23,23.43,22.41,1116653.46,2602588.921,
2025-03-12,23.34,23.36,24.17,23.17,1880952.49,4509848.48,
2025-03-13,23.24,22.96,23.62,22.78,1330047.84,3106977.921,
2025-03-14,22.92,23.7,24.03,22.78,1619304.88,3853419.811,
2025-03-17,23.73,23.42,23.99,23.36,1193111.22,2844019.139,
2025-03-18,23.34,22.98,23.55,22.95,1050051.39,2460695.209,
2025-03-19,22.9,22.31,22.93,22.24,1162539.85,2644520.005,
2025-03-20,22.31,22.51,23.09,22.22,1121342.18,2566329.594,
2025-03-21,22.37,22.02,22.5,21.99,900821.11,2017303.023,
2025-03-24,22.2,21.81,22.3,21.5,763890.0,1686686.503,
2025-03-25,21.76,21.11,21.83,20.97,836665.4,1801324.667,
2025-03-26,21.11,21.17,21.36,20.94,758727.74,1623045.116,
2025-03-27,21.21,21.0,21.36,20.97,564254.95,1203917.29,
2025-03-28,21.02,21.04,21.44,20.87,989812.63,2116951.685,
2025-03-31,20.9,20.9,21.02,20.28,899388.99,1876651.918,
2025-04-01,20.97,20.7,21.16,20.68,630279.11,1331396.225,
2025-04-02,20.65,20.91,21.61,20.65,1009723.59,2162177.527,
2025-04-03,20.77,20.95,21.18,20.67,714526.76,1510960.158,
2025-04-07,19.89,17.87,20.16,17.26,1685181.14,3173332.064,
2025-04-08,18.2,18.55,18.98,18.04,1282889.48,2394478.951,
2025-04-09,18.29,19.26,19.44,17.62,1372306.94,2606156.296,
2025-04-10,19.33,20.11,20.59,19.24,1741774.78,3530766.18,
2025-04-11,20.56,19.54,20.56,19.49,1425996.38,2863221.59,
2025-04-14,19.63,19.53,19.94,19.5,862067.03,1714025.698,
2025-04-15,19.66,19.56,19.91,19.32,751658.8,1487682.13,
2025-04-16,19.51,19.43,19.98,19.24,918678.79,1815924.751,
2025-04-17,19.46,19.63,19.93,19.36,875078.96,1743023.116,
2025-04-18,19.77,20.1,20.13,19.61,992373.62,1994126.8,
2025-04-21,20.17,22.29,22.62,19.86,2465488.31,5354073.517,
2025-04-22,21.06,20.23,21.21,20.22,2215560.75,4632850.904,
2025-04-23,20.43,19.58,20.5,19.56,1362779.8,2734867.874,
2025-04-24,19.66,18.85,19.7,18.72,1080478.61,2079218.051,
2025-04-25,18.96,18.83,19.04,18.82,622970.2,1192506.551,
2025-04-28,18.75,18.77,18.97,18.67,497481.72,946563.272,
2025-04-29,18.74,18.81,19.0,18.57,512507.9,976566.074,
2025-04-30,18.91,19.07,19.21,18.85,636833.03,1229149.458,
2025-05-06,19.12,19.19,19.25,18.9,774696.22,1498179.988,
2025-05-07,19.27,18.84,19.46,18.74,904382.66,1741455.796,
2025-05-08,18.78,18.93,19.07,18.7,583501.72,1117272.583,
2025-05-09,18.94,18.4,18.94,18.4,645338.4,1209878.917,
2025-05-12,18.59,18.63,18.63,18.45,498375.53,935440.62,
2025-05-13,18.73,18.43,18.84,18.41,494127.34,928879.754,
2025-05-14,18.53,18.66,18.83,18.44,632337.34,1190705.648,
2025-05-15,18.64,18.21,18.65,18.17,505695.49,936909.565,
2025-05-16,18.16,18.1,18.27,18.09,322604.85,592582.0,
2025-05-19,18.04,18.19,18.19,17.78,436538.42,795054.909,
2025-05-20,17.63,17.77,17.79,17.41,766552.05,1367996.942,
2025-05-21,17.68,17.7,17.75,17.57,383976.24,686347.356,
2025-05-22,17.63,17.46,17.84,17.45,431284.38,767569.121,
2025-05-23,17.46,17.29,17.63,17.29,428805.94,757576.302,
2025-05-26,17.26,17.59,17.62,17.26,436407.48,770283.055,
2025-05-27,17.55,17.52,17.8,17.48,468608.24,835664.785,
2025-05-28,17.56,17.41,17.59,17.32,310957.05,547800.914,
2025-05-29,17.36,17.69,17.75,17.34,461019.62,821206.267,
2025-05-30,17.71,17.33,17.72,17.28,558965.92,984225.273,
2025-06-03,17.29,17.57,17.64,17.23,497703.55,881722.587,
2025-06-04,17.57,17.64,17.73,17.47,320802.13,571397.898,
2025-06-05,17.68,17.81,17.9,17.55,519100.74,931884.609,
2025-06-06,17.83,17.72,17.87,17.63,331731.67,594879.833,
2025-06-09,17.8,17.91,18.07,17.72,458685.87,831425.188,
2025-06-10,17.92,17.89,17.97,17.47,537789.64,964933.037,
2025-06-11,17.85,17.91,17.95,17.77,426319.41,771652.781,
2025-06-12,17.92,18.95,19.29,17.8,1960358.21,3678530.968,
2025-06-13,18.61,18.42,18.85,18.37,1133434.68,2101504.767,
2025-06-16,18.53,22.1,22.1,18.53,2771618.07,5763834.882,
2025-06-17,22.98,21.2,22.98,20.98,3293062.54,7135097.626,
2025-06-18,20.86,20.4,21.14,20.28,1596022.68,3279191.172,
2025-06-19,20.22,19.61,20.48,19.5,1245911.22,2471271.243,
2025-06-20,19.59,18.97,19.79,18.95,784399.16,1502089.217,
2025-06-23,18.98,19.12,19.35,18.81,899600.35,1715814.814,
2025-06-24,19.12,19.24,19.39,19.04,962276.5,1851081.15,
2025-06-25,19.23,19.34,19.37,19.01,905925.49,1738867.508,
2025-06-26,19.3,19.99,20.45,19.05,2103768.7,4192144.548,
2025-06-27,20.18,19.96,20.21,19.6,1214394.01,2420299.217,
2025-06-30,19.99,20.27,20.44,19.72,1131765.31,2275099.161,
2025-07-01,20.23,19.73,20.23,19.62,970065.09,1922931.593,
2025-07-02,19.75,19.57,19.84,19.49,579164.94,1136491.675,
2025-07-03,19.62,19.53,19.85,19.42,475300.27,929948.967,
2025-07-04,19.53,19.27,19.62,19.24,604602.45,1171980.011,
2025-07-07,19.2,19.26,19.38,19.12,349901.12,674658.039,
2025-07-08,19.25,19.5,19.58,19.21,559670.07,1087666.24,
2025-07-09,19.44,19.66,19.93,19.41,810330.72,1597960.617,
2025-07-10,19.6,19.46,19.78,19.39,568778.2,1110386.408,
2025-07-11,19.47,19.44,19.54,19.21,537646.95,1041680.055,
2025-07-14,19.44,19.36,19.54,19.26,406160.92,785935.547,
2025-07-15,19.3,19.29,19.47,19.05,484160.37,932126.492,
2025-07-16,19.21,19.53,19.91,19.21,853033.74,1677353.683,
2025-07-17,19.4,19.69,19.7,19.25,581976.18,1136499.236,
2025-07-18,19.72,19.6,19.84,19.55,443348.2,871219.991,
2025-07-21,19.58,19.49,19.63,19.44,426413.67,832094.08,
2025-07-22,19.45,19.3,19.52,19.14,524090.69,1010232.233,
2025-07-23,19.24,19.16,19.44,19.14,447639.35,861903.501,
2025-07-24,19.16,19.48,19.5,19.12,558846.23,1082713.37,
2025-07-25,19.48,19.36,19.5,19.24,435759.75,843064.934,
2025-07-28,19.5,19.66,19.88,19.5,898662.8,1768584.684,
2025-07-29,19.68,19.84,20.2,19.23,1153697.36,2270503.919,
2025-07-30,19.79,20.55,21.36,19.71,2127767.89,4376548.339,
2025-07-31,20.42,19.8,20.44,19.7,1168821.09,2330388.975,
2025-08-01,20.08,20.13,20.33,19.71,898576.93,1796920.659,
2025-08-04,20.31,20.9,22.0,20.2,1780991.8,3750757.048,
2025-08-05,20.72,21.0,21.3,20.6,1013977.85,2124155.214,
2025-08-06,21.28,20.82,21.3,20.59,968056.48,2012034.079,
2025-08-07,20.91,21.44,21.59,20.83,1265893.33,2697989.175,
2025-08-08,21.23,20.65,21.23,20.65,1001590.6,2084729.927,
2025-08-11,19.9,19.8,19.92,19.4,1134876.98,2241041.009,
2025-08-12,19.75,19.59,19.85,19.5,701259.43,1375989.644,
2025-08-13,19.56,19.62,19.68,19.48,595066.03,1165385.946,
2025-08-14,19.62,19.21,19.68,19.16,738069.28,1431671.634,
