date,open,close,high,low,volume,amount,turnover
2025-01-02,15.04,14.62,15.16,14.41,69697.42,104734.843,
2025-01-03,14.64,13.92,14.64,13.82,116281.26,167039.956,
2025-01-06,13.88,13.82,14.13,13.44,55610.0,77746.566,
2025-01-07,13.96,14.01,14.1,13.72,51988.0,73271.117,
2025-01-08,13.92,14.03,14.2,13.55,55838.88,78609.323,
2025-01-09,14.06,14.07,14.22,13.96,35712.0,51044.848,
2025-01-10,14.06,13.72,14.45,13.7,46889.55,66504.053,
2025-01-13,13.59,13.99,14.1,13.43,45169.0,63263.345,
2025-01-14,14.11,15.2,15.51,14.0,101100.55,151645.678,
2025-01-15,15.2,15.17,15.74,14.92,107439.0,166527.754,
2025-01-16,15.38,16.64,16.85,15.22,289131.84,475380.719,
2025-01-17,16.99,16.65,17.13,16.02,238800.01,399362.408,
2025-01-20,16.65,16.84,17.01,16.23,168249.0,283323.151,
2025-01-21,16.77,17.05,17.1,16.62,119189.0,203875.139,
2025-01-22,16.86,17.21,17.31,16.85,113895.82,196972.691,
2025-01-23,17.57,16.99,17.91,16.89,175381.17,308195.407,
2025-01-24,16.99,16.92,17.18,16.78,93014.01,160081.591,
2025-01-27,16.95,17.05,17.36,16.83,102426.0,177007.199,
2025-02-05,17.06,16.83,17.32,16.71,72075.2,123248.577,
2025-02-06,16.78,16.9,17.13,16.68,88288.05,150874.715,
2025-02-07,16.88,16.97,17.23,16.67,111246.01,191266.087,
2025-02-10,16.97,17.43,17.46,16.9,133898.0,233512.11,
2025-02-11,17.42,16.88,17.46,16.84,100470.0,172812.959,
2025-02-12,16.84,17.39,17.46,16.68,123985.02,216187.826,
2025-02-13,17.3,16.94,17.66,16.89,72839.17,126427.748,
2025-02-14,16.87,17.61,18.12,16.81,193151.41,346148.302,
2025-02-17,17.62,18.74,18.77,17.45,234494.75,429962.908,
2025-02-18,18.57,17.83,18.63,17.75,142866.05,263704.786,
2025-02-19,17.79,18.06,18.35,17.79,98874.1,181479.986,
2025-02-20,18.16,17.93,18.22,17.66,95647.96,173088.29,
2025-02-21,17.89,17.45,17.95,17.32,164235.81,292237.894,
2025-02-24,17.48,18.87,19.01,17.48,369843.32,693561.109,
2025-02-25,18.64,18.52,18.91,18.27,149723.17,282189.329,
2025-02-26,18.58,18.41,18.78,18.22,132062.0,246172.614,
2025-02-27,18.51,18.32,18.59,18.07,109579.97,203069.794,
2025-02-28,18.29,17.44,18.36,17.35,129899.43,233976.955,
2025-03-03,17.48,17.01,17.74,16.79,129602.0,226331.165,
2025-03-04,17.0,17.23,17.43,16.76,101906.0,175785.849,
2025-03-05,17.23,17.33,17.65,16.88,92248.0,161631.533,
2025-03-06,17.42,17.53,17.8,17.28,108323.0,192576.117,
