date,open,close,high,low,volume,amount,turnover
2025-01-02,24.79,23.73,24.98,23.53,318706.67,774450.796,
2025-01-03,23.45,23.02,23.78,23.0,214398.96,506791.194,
2025-01-06,23.4,24.54,25.32,23.4,570761.83,1411239.135,
2025-01-07,24.59,25.04,25.15,24.25,466922.81,1164802.753,
2025-01-08,24.84,24.11,24.98,23.66,369895.56,900678.526,
2025-01-09,24.1,24.94,25.94,24.07,571376.99,1453016.166,
2025-01-10,25.03,24.83,25.53,24.69,363247.32,915628.629,
2025-01-13,24.44,24.39,24.91,24.16,260090.33,643232.219,
2025-01-14,24.37,24.96,25.08,23.97,358370.26,892924.184,
2025-01-15,24.87,24.85,25.16,24.29,265716.7,664195.504,
2025-01-16,24.98,24.6,24.99,24.24,239534.81,594144.784,
2025-01-17,24.53,25.15,25.44,24.39,255145.42,643408.308,
2025-01-20,25.63,25.97,26.37,25.48,384749.02,1004936.059,
2025-01-21,25.99,25.85,26.16,25.68,233241.4,610009.319,
2025-01-22,25.89,26.08,26.14,25.53,263804.46,688665.689,
2025-01-23,26.49,25.15,26.49,25.15,430837.59,1113298.322,
2025-01-24,25.08,25.36,25.53,24.95,196220.83,501851.137,
2025-01-27,25.46,25.45,25.57,25.18,164049.88,420352.051,
2025-02-05,25.45,25.44,25.57,24.8,158920.63,405624.567,
2025-02-06,25.34,25.18,25.75,25.04,217585.33,554288.723,
2025-02-07,25.09,24.52,25.23,24.04,470054.36,1162741.845,
2025-02-10,24.52,24.61,24.64,24.3,203602.25,503203.736,
2025-02-11,24.66,24.75,25.08,24.32,251264.23,626946.695,
2025-02-12,24.64,24.77,24.88,24.57,140012.04,349260.115,
2025-02-13,24.78,24.38,24.79,24.3,166438.76,411586.698,
2025-02-14,24.38,24.72,24.98,24.29,172240.37,427776.615,
2025-02-17,24.46,24.38,24.66,23.81,248800.14,607282.031,
2025-02-18,24.39,24.6,25.33,24.32,283470.9,709844.649,
2025-02-19,24.96,23.69,24.96,22.82,661851.42,1579664.368,
2025-02-20,23.67,23.74,23.85,23.18,288572.89,687527.401,
2025-02-21,23.67,23.05,23.74,22.95,386659.94,904700.596,
2025-02-24,22.96,23.77,23.89,22.87,314673.06,744893.6,
2025-02-25,23.62,23.47,23.78,23.33,165497.49,392639.33,
2025-02-26,23.94,24.51,25.22,23.94,406371.74,1013584.939,
2025-02-27,24.4,24.51,24.98,24.38,204762.13,508346.852,
2025-02-28,24.64,24.17,24.77,24.07,174758.4,430542.098,
2025-03-03,24.12,23.84,24.31,23.77,167365.91,405489.217,
2025-03-04,23.8,23.66,24.02,23.59,125325.89,300573.965,
2025-03-05,23.61,24.44,24.57,23.57,198068.23,481538.208,
2025-03-06,24.61,24.48,24.61,24.2,175685.73,432745.901,
2025-03-07,24.46,25.03,25.08,24.37,230546.86,577451.502,
2025-03-10,25.08,25.77,25.87,24.86,321112.25,830332.842,
2025-03-11,25.58,25.95,25.95,25.33,226966.52,586985.736,
2025-03-12,26.17,25.54,26.19,25.5,209796.59,545323.569,
2025-03-13,25.56,25.58,25.75,25.37,156196.59,402284.789,
2025-03-14,25.68,25.32,25.8,25.24,212038.81,545588.013,
2025-03-17,25.32,25.28,25.69,25.26,111922.11,286716.029,
2025-03-18,25.53,25.03,25.91,24.99,268368.11,688120.697,
2025-03-19,25.08,25.05,25.87,24.89,270122.17,688774.734,
2025-03-20,25.06,24.81,25.27,24.78,170013.1,427895.739,
2025-03-21,24.78,23.45,24.9,23.45,348582.4,846874.048,
2025-03-24,23.47,24.09,24.21,23.4,229703.94,551933.518,
2025-03-25,24.09,23.69,24.33,23.15,238011.85,567404.677,
2025-03-26,23.69,23.56,23.97,23.5,144928.0,346682.038,
2025-03-27,23.52,24.07,24.31,23.49,193563.73,470009.428,
2025-03-28,24.21,24.19,24.42,23.9,168389.71,410059.547,
2025-03-31,24.35,24.5,24.62,23.96,195898.05,480012.989,
2025-04-01,24.54,24.64,24.92,24.31,155074.36,385541.886,
2025-04-02,24.74,25.17,25.4,24.59,244264.51,618591.011,
2025-04-03,24.94,24.19,24.94,23.98,248335.12,611770.658,
2025-04-07,21.82,22.25,22.6,21.77,505509.56,1122536.278,
2025-04-08,22.68,23.43,23.49,22.11,379259.72,876263.902,
2025-04-09,23.2,23.62,23.63,22.8,257255.22,604996.35,
2025-04-10,23.98,23.57,23.98,23.41,235373.09,561987.65,
2025-04-11,23.52,23.37,23.52,23.1,166929.44,392537.153,
2025-04-14,23.79,24.16,24.73,23.57,344970.25,841407.527,
2025-04-15,24.1,23.83,24.34,23.64,183662.91,443189.065,
2025-04-16,23.82,23.88,23.88,23.39,155172.49,369670.523,
2025-04-17,23.89,23.9,24.04,23.72,99045.0,238368.623,
2025-04-18,23.78,23.65,23.78,23.54,79326.71,189185.793,
2025-04-21,23.47,23.58,23.71,23.32,102617.6,243310.961,
2025-04-22,23.56,24.24,24.44,23.49,183782.77,447096.871,
2025-04-23,24.24,24.45,24.53,24.12,127691.02,313127.992,
2025-04-24,24.41,24.53,24.54,23.89,140236.28,343544.637,
2025-04-25,24.59,24.93,25.17,24.41,222613.48,557328.676,
2025-04-28,25.03,25.14,25.33,25.01,197626.34,502435.474,
2025-04-29,25.28,25.28,25.71,24.94,197369.11,504675.416,
2025-04-30,25.25,25.19,25.7,24.99,197014.88,503586.133,
2025-05-06,25.55,27.17,27.52,25.34,541473.59,1456746.312,
2025-05-07,27.4,27.45,27.45,26.87,338427.32,929735.924,
2025-05-08,27.32,26.75,27.41,26.64,293617.03,796037.979,
2025-05-09,26.78,26.58,27.07,26.54,188178.67,507642.138,
2025-05-12,26.77,26.61,26.86,26.34,165591.07,442593.929,
2025-05-13,26.69,26.5,26.69,26.27,157977.23,421773.455,
2025-05-14,26.5,26.79,26.95,26.44,201377.55,542711.542,
2025-05-15,26.77,26.42,26.9,26.08,198514.17,528585.447,
2025-05-16,26.23,25.99,26.65,25.89,238079.26,628605.241,
2025-05-19,26.02,25.92,26.19,25.83,135012.89,353698.158,
2025-05-20,25.96,26.09,26.4,25.88,139984.27,368781.822,
2025-05-21,26.22,26.1,26.44,25.97,170845.61,451072.526,
2025-05-22,26.02,25.84,26.02,25.53,152968.57,397497.278,
2025-05-23,25.87,26.0,26.21,25.78,126118.21,331025.844,
