date,open,close,high,low,volume,amount,turnover
2025-01-02,57.31,57.6,60.29,55.97,30075.15,175232.361,
2025-01-03,57.61,53.53,58.55,52.85,29164.28,160135.14,
2025-01-06,53.73,51.73,53.73,50.83,19240.08,100607.91,
2025-01-07,51.69,53.5,53.63,51.69,18778.82,99333.833,
2025-01-08,52.97,55.89,57.37,52.23,30270.08,165996.298,
2025-01-09,55.03,59.79,60.96,54.88,43310.15,254439.075,
2025-01-10,58.78,61.49,64.77,58.78,46173.26,288584.163,
2025-01-13,59.79,60.63,63.18,58.87,36209.92,221649.356,
2025-01-14,60.03,66.83,67.55,59.77,49518.11,321162.656,
2025-01-15,64.49,65.95,66.43,63.36,40532.57,263144.24,
2025-01-16,64.8,64.76,68.64,62.98,44243.54,291146.978,
2025-01-17,64.36,67.27,71.06,64.28,45283.38,311474.138,
2025-01-20,67.77,66.43,69.15,65.85,27794.3,187367.794,
2025-01-21,66.77,68.07,68.5,66.21,30821.63,208642.326,
2025-01-22,67.73,70.77,73.64,66.95,48192.79,341817.073,
2025-01-23,71.75,80.32,84.92,71.75,75355.08,612585.277,
2025-01-24,79.23,79.47,81.02,76.37,51984.54,409965.803,
2025-01-27,78.89,75.55,79.23,74.84,34570.79,264593.566,
2025-02-05,76.76,76.78,80.22,75.61,40868.85,317377.577,
2025-02-06,75.29,81.76,84.58,74.79,44325.31,359040.187,
2025-02-07,81.76,79.14,82.25,76.23,47176.57,376254.052,
2025-02-10,77.23,83.91,84.71,75.75,44489.85,357595.898,
2025-02-11,83.07,82.74,89.99,81.92,39697.29,340607.28,
2025-02-12,79.73,85.85,87.28,79.46,36583.63,306102.698,
2025-02-13,84.01,81.5,86.48,80.72,28950.81,241392.657,
2025-02-14,80.52,78.53,81.78,77.73,25851.28,206338.689,
2025-02-17,79.73,82.52,82.72,77.94,26354.24,214936.215,
2025-02-18,81.35,80.22,84.01,79.73,26378.79,216726.929,
2025-02-19,80.3,87.24,87.85,80.08,42757.77,366638.704,
2025-02-20,85.8,88.52,91.52,84.59,39357.11,345769.665,
2025-02-21,89.19,89.19,91.68,85.58,35489.35,312246.44,
2025-02-24,90.17,92.56,99.65,84.26,41109.83,379878.608,
2025-02-25,89.69,94.18,98.46,89.69,32419.67,303806.794,
2025-02-26,93.68,96.52,103.5,92.84,42535.11,419331.256,
2025-02-27,95.51,105.52,105.52,95.27,39033.25,391475.26,
2025-02-28,102.56,92.47,104.6,92.18,44177.01,426654.476,
2025-03-03,91.73,93.68,98.0,86.93,27790.57,258337.389,
2025-03-04,91.69,98.74,101.65,90.7,28164.5,277016.159,
2025-03-05,98.66,97.72,101.13,95.47,25936.24,254510.842,
2025-03-06,98.17,95.88,99.16,95.16,27635.47,267618.927,
2025-03-07,94.67,97.27,97.86,93.88,30814.25,297518.982,
2025-03-10,105.72,104.74,111.62,101.46,53758.34,570823.902,
2025-03-11,101.65,106.73,110.63,100.58,45051.87,476482.809,
2025-03-12,106.63,113.0,121.48,104.14,46107.62,527581.849,
2025-03-13,112.61,109.31,115.6,104.08,38733.68,423629.657,
2025-03-14,107.63,115.07,116.93,104.64,33873.29,378777.625,
2025-03-17,113.51,112.69,114.47,108.64,21048.36,236509.254,
2025-03-18,112.21,109.57,113.59,108.63,17136.56,189801.213,
2025-03-19,109.67,110.15,114.11,106.15,20160.66,223875.221,
2025-03-20,107.63,105.34,111.81,104.14,19455.98,208876.558,
2025-03-21,105.23,97.86,105.23,97.86,23662.48,238896.639,
2025-03-24,97.66,95.67,98.43,92.2,22728.84,215907.677,
2025-03-25,96.72,95.99,99.32,95.51,21883.91,213985.639,
2025-03-26,94.67,96.27,98.9,94.61,12556.62,122581.901,
2025-03-27,96.56,94.99,98.24,93.68,9403.68,90436.979,
