date,open,close,high,low,volume,amount,turnover
2025-01-02,28.98,27.45,29.0,27.17,2828487.33,7898902.462,
2025-01-03,27.34,26.97,27.57,26.84,1839546.08,4998126.763,
2025-01-06,26.8,27.06,27.11,26.52,1236877.1,3329164.147,
2025-01-07,27.1,27.16,27.32,26.81,979724.05,2650426.338,
2025-01-08,27.12,26.98,27.28,26.5,1192336.01,3199334.778,
2025-01-09,26.93,26.89,27.12,26.8,630007.53,1699066.076,
2025-01-10,26.93,26.46,27.08,26.46,800249.77,2145973.115,
2025-01-13,26.16,26.51,26.59,26.16,660663.89,1745282.889,
2025-01-14,26.62,27.7,27.76,26.55,1666249.23,4556431.362,
2025-01-15,27.49,27.37,27.66,27.28,888639.84,2439628.711,
2025-01-16,27.55,27.25,27.79,27.02,884583.84,2422135.499,
2025-01-17,27.11,27.31,27.59,27.11,670562.5,1835393.759,
2025-01-20,27.55,27.4,27.85,27.32,909528.04,2509191.2,
2025-01-21,27.6,27.42,27.64,27.25,729069.52,2001896.776,
2025-01-22,27.35,27.23,27.43,27.1,700670.82,1906375.662,
2025-01-23,27.82,27.45,28.5,27.43,1624527.67,4530428.409,
2025-01-24,27.43,27.54,27.74,27.34,969037.22,2672866.999,
2025-01-27,27.63,26.93,27.65,26.92,886259.76,2413270.221,
2025-02-05,27.27,26.95,27.27,26.84,786528.9,2123929.188,
2025-02-06,26.9,27.37,27.46,26.84,1044841.62,2841760.897,
2025-02-07,27.35,28.14,28.67,27.23,2157365.65,6040036.146,
2025-02-10,28.16,28.15,28.3,27.96,1089052.79,3061349.664,
2025-02-11,28.11,27.97,28.13,27.83,890392.31,2488585.227,
2025-02-12,27.97,28.27,28.35,27.71,1159838.26,3249412.218,
2025-02-13,28.27,28.12,28.57,28.0,1476616.69,4172564.748,
2025-02-14,28.0,28.24,28.37,27.96,986332.25,2779540.098,
2025-02-17,28.5,28.29,28.63,28.1,1208648.74,3429274.427,
2025-02-18,28.19,27.54,28.23,27.46,1114981.04,3107292.513,
2025-02-19,27.55,27.99,28.16,27.5,1000718.44,2792111.25,
2025-02-20,27.93,27.89,28.06,27.72,712570.49,1988990.232,
2025-02-21,27.89,28.46,28.61,27.71,1847404.34,5232423.977,
2025-02-24,28.46,28.35,28.68,28.11,1197933.01,3405197.278,
2025-02-25,28.1,27.83,28.22,27.72,1038603.61,2906055.926,
2025-02-26,27.88,28.45,28.45,27.76,1393826.74,3916115.612,
2025-02-27,28.23,28.24,28.5,27.83,1444799.96,4062952.243,
2025-02-28,28.16,27.33,28.58,27.3,1594991.12,4442533.958,
2025-03-03,27.43,27.36,27.8,27.21,1065089.81,2931519.667,
2025-03-04,27.22,27.36,27.49,27.16,641731.2,1755293.975,
2025-03-05,27.36,27.34,27.48,27.12,781856.46,2134914.467,
2025-03-06,27.51,28.0,28.1,27.5,1562844.09,4359222.945,
2025-03-07,27.8,27.58,27.89,27.52,957911.93,2653091.475,
2025-03-10,27.5,27.24,27.5,27.14,904437.87,2465622.786,
2025-03-11,27.0,27.3,27.31,26.91,779485.59,2112824.03,
2025-03-12,27.3,27.3,27.72,27.19,975786.18,2674523.652,
2025-03-13,27.25,27.1,27.45,26.98,860428.62,2338986.157,
2025-03-14,27.23,28.07,28.46,27.14,2612083.8,7293137.589,
2025-03-17,28.18,27.86,28.18,27.83,1040019.52,2908938.808,
2025-03-18,27.96,27.95,28.11,27.84,684072.27,1912300.538,
2025-03-19,27.93,27.93,28.09,27.83,677622.55,1893145.48,
2025-03-20,27.93,27.68,27.95,27.61,641191.08,1777878.916,
2025-03-21,27.6,27.09,27.71,27.05,977012.64,2668760.589,
2025-03-24,27.09,27.19,27.2,27.0,668790.05,1812137.629,
2025-03-25,27.2,27.02,27.22,27.0,539050.68,1459856.18,
2025-03-26,27.02,26.98,27.11,26.94,564081.01,1523533.196,
2025-03-27,26.94,26.9,27.16,26.71,725472.31,1953678.394,
2025-03-28,26.98,26.8,27.03,26.73,658975.68,1769583.853,
