date,open,close,high,low,volume,amount,turnover
2025-01-02,32.01,30.13,32.48,29.8,138600,430023840.0,9.77
2025-01-03,30.17,27.5,30.49,27.42,156016,444592878.0,10.99
2025-01-06,27.44,26.57,27.9,26.15,100084,270492975.0,7.05
2025-01-07,26.8,27.74,27.77,26.46,90979,246760038.0,6.41
2025-01-08,27.4,27.47,27.9,26.36,98469,268357759.0,6.94
2025-01-09,27.2,27.91,28.41,27.06,104998,294334961.0,7.4
2025-01-10,27.64,26.91,28.87,26.91,111918,313436337.0,7.89
2025-01-13,26.31,26.35,26.89,25.13,78598,205429679.0,5.54
2025-01-14,26.71,28.17,28.17,26.7,100375,276246620.0,7.07
2025-01-15,28.18,28.27,28.82,28.04,103262,293196951.0,7.28
2025-01-16,28.26,27.9,28.97,27.55,101487,286331863.0,7.15
2025-01-17,27.64,27.2,27.85,27.19,71424,196082209.0,5.03
2025-01-20,28.17,27.44,28.3,27.23,71815,198615931.0,5.06
2025-01-21,27.38,27.71,28.38,27.22,91338,253408380.0,6.44
2025-01-22,27.01,26.55,27.96,26.32,97546,261397079.0,6.87
2025-01-23,26.71,27.95,29.0,26.51,182480,510508170.0,12.86
2025-01-24,27.95,32.42,33.5,27.95,345685,1070703085.0,24.36
2025-01-27,32.61,31.13,32.99,30.32,183301,577762055.0,12.91
2025-02-05,32.0,33.18,34.08,31.31,237756,781510248.0,16.75
2025-02-06,33.0,33.65,34.42,31.65,270367,894516748.0,19.05
2025-02-07,33.88,34.2,36.0,33.24,298866,1027360757.0,20.15
2025-02-10,33.61,35.43,35.98,33.5,274814,961666051.0,18.53
2025-02-11,35.11,34.83,37.96,34.18,343869,1239988784.0,23.19
2025-02-12,41.8,40.1,41.8,38.0,683880,2778257113.0,46.12
2025-02-13,38.0,37.86,40.16,34.78,606095,2231695981.0,40.87
2025-02-14,36.0,36.33,37.0,35.02,359135,1298758182.0,24.22
2025-02-17,36.0,36.09,38.12,35.28,381069,1403772605.0,25.7
2025-02-18,35.05,33.0,35.05,32.7,316021,1071860066.0,21.31
2025-02-19,33.0,33.98,34.01,32.68,194303,651831420.0,13.1
2025-02-20,33.8,33.74,34.3,33.28,176798,597365173.0,11.92
2025-02-21,35.3,34.73,35.63,33.95,281905,977150743.0,19.01
2025-02-24,33.78,34.2,34.99,33.56,184620,630214734.0,12.45
2025-02-25,33.0,33.28,34.32,32.8,147950,495513938.0,9.98
2025-02-26,33.78,34.2,34.2,33.17,182918,618393757.0,12.33
2025-02-27,33.02,32.73,33.5,31.75,257994,838962121.0,17.4
2025-02-28,32.43,31.11,32.52,30.52,160914,504534283.0,10.85
2025-03-03,31.11,30.54,31.39,30.19,102900,317006360.0,6.94
2025-03-04,30.24,31.66,31.72,30.12,109864,341796309.0,7.41
2025-03-05,31.88,32.57,32.79,31.17,169831,544787748.0,11.45
2025-03-06,33.05,33.89,34.79,33.0,272377,925893991.0,18.37
2025-03-07,33.57,33.18,34.58,32.78,182783,614317275.0,12.33
2025-03-10,32.92,32.6,33.45,32.3,94500,309885993.0,6.37
2025-03-11,31.8,32.07,32.37,31.6,91057,290917082.0,6.14
2025-03-12,32.38,32.18,32.77,32.16,85452,277411611.0,5.76
2025-03-13,32.0,31.18,32.15,30.86,84865,265711518.0,5.72
2025-03-14,31.17,31.82,31.97,30.76,72999,230207459.0,4.92
2025-03-17,31.98,31.49,32.06,31.43,61256,193581548.0,4.13
2025-03-18,31.6,32.8,33.96,31.4,202107,666072176.0,13.63
2025-03-19,32.2,31.83,32.42,31.65,119154,380443017.0,8.03
2025-03-20,31.72,31.04,31.99,31.01,86703,272519385.0,5.85
2025-03-21,30.73,30.59,31.48,30.2,78393,240160288.0,5.29
2025-03-24,30.71,29.9,30.71,29.07,69523,207526688.0,4.69
2025-03-25,29.75,28.98,29.87,28.82,52523,153661953.0,3.54
2025-03-26,28.87,29.26,29.37,28.8,33093,96660796.0,2.23
2025-03-27,29.26,29.39,29.55,28.9,40203,117862916.0,2.71
2025-03-28,29.2,28.84,29.54,28.83,40251,117417210.0,2.71
2025-03-31,28.51,28.87,28.99,27.96,41337,117525153.0,2.79
2025-04-01,28.7,28.89,29.15,28.7,31575,91364889.0,2.13
2025-04-02,28.88,28.95,29.18,28.65,26459,76795699.0,1.78
2025-04-03,28.56,28.61,28.99,28.32,28342,81310435.0,1.91
2025-04-07,26.0,22.89,27.18,22.89,92988,226675926.0,6.27
2025-04-08,22.95,23.98,24.49,22.95,80567,191574009.0,5.43
2025-04-09,23.5,24.7,25.05,21.79,93900,222033808.0,6.33
2025-04-10,25.31,25.24,26.05,25.2,68497,175216054.0,4.62
2025-04-11,25.39,25.41,25.79,25.2,50743,129559176.0,3.42
2025-04-14,25.75,27.03,27.08,25.75,89397,235142822.0,6.03
2025-04-15,26.93,26.26,27.6,26.24,75903,202465762.0,5.12
2025-04-16,26.06,25.82,26.86,25.42,69729,181745015.0,4.7
2025-04-17,25.5,26.82,27.51,25.45,108943,290748069.0,7.35
2025-04-18,26.51,26.25,26.8,25.87,73708,193331598.0,4.97
2025-04-21,26.19,27.93,28.5,26.11,126772,350082849.0,8.55
2025-04-22,27.32,27.83,28.35,27.32,104339,290722488.0,7.04
2025-04-23,27.84,27.32,28.1,27.27,81641,224698422.0,5.51
2025-04-24,27.01,26.74,27.39,26.6,56362,151807968.0,3.8
2025-04-25,26.76,26.93,27.47,26.5,48253,129821642.0,3.25
2025-04-28,26.7,26.66,27.2,26.43,39578,105966129.0,2.67
2025-04-29,26.8,27.36,27.55,26.52,57348,156337348.0,3.87
2025-04-30,27.75,27.65,28.0,27.36,60678,168356320.0,4.09
2025-05-06,27.99,28.52,28.53,27.7,69812,197266107.0,4.71
2025-05-07,28.9,28.34,29.08,28.0,70940,201782291.0,4.78
2025-05-08,28.2,28.53,28.67,28.11,49116,139978550.0,3.31
2025-05-09,28.5,27.86,28.5,27.78,41370,115840308.0,2.79
2025-05-12,28.08,28.27,28.39,28.0,39387,111014888.0,2.66
2025-05-13,28.75,28.0,28.8,28.0,45689,129545321.0,3.08
2025-05-14,27.91,28.1,28.39,27.72,43248,121166139.0,2.92
2025-05-15,28.68,27.44,28.95,27.4,63183,176484680.0,4.26
2025-05-16,27.21,27.62,28.09,27.05,43667,120395214.0,2.94
2025-05-19,28.51,29.51,29.88,28.1,178315,519927229.0,12.02
2025-05-20,29.37,30.2,30.77,28.75,169497,508450205.0,11.43
2025-05-21,30.02,29.77,30.5,29.51,121766,364758541.0,8.21
2025-05-22,29.71,29.4,29.95,29.22,79153,234062861.0,5.34
2025-05-23,29.3,28.25,29.41,28.2,77766,223303488.0,5.24
2025-05-26,28.25,28.78,28.9,28.11,48437,138376530.0,3.27
2025-05-27,28.99,28.9,29.18,28.3,57574,165298022.0,3.88
2025-05-28,28.9,28.76,29.7,28.61,57654,167451192.0,3.89
2025-05-29,28.78,29.91,30.02,28.57,112678,334448690.0,7.6
2025-05-30,29.63,29.37,29.8,29.15,71349,209446700.0,4.81
2025-06-03,29.38,30.48,30.97,29.22,134238,407527232.0,9.05
2025-06-04,30.82,30.34,30.86,30.18,80133,243781663.0,5.4
2025-06-05,30.6,30.09,30.67,29.9,69990,211406962.0,4.72
